student_id,age_at_enrollment,gender,marital_status,scholarship_holder,debtor,tuition_fees_up_to_date,curricular_units_sem1_enrolled,curricular_units_sem1_approved,curricular_units_sem2_enrolled,curricular_units_sem2_approved,gpa_sem1,gpa_sem2,family_income_inr,attendance_pct,failed_courses,dropout
STU07876,23.0,Female,Married,1.0,1.0,1.0,1.0,0.0,,7.0,13.63,14.41,323403.0,83.46,3.0,0.0
STU07877,18.0,Male,Single,1.0,1.0,1.0,9.0,6.0,5.0,,18.92,19.19,50000.0,47.87,3.0,1.0
STU07878,29.0,Female,Single,0.0,0.0,1.0,5.0,3.0,5.0,2.0,7.04,15.89,,86.72,4.0,1.0
STU07879,19.0,Male,Single,0.0,1.0,1.0,4.0,3.0,8.0,7.0,15.46,17.31,203445.0,57.08,2.0,1.0
STU07880,23.0,Female,Single,1.0,0.0,0.0,4.0,1.0,8.0,6.0,9.83,13.99,195891.0,71.78,5.0,0.0
STU07881,19.0,Female,Married,0.0,0.0,1.0,6.0,3.0,3.0,2.0,12.75,17.13,132868.0,57.92,5.0,0.0
STU07882,21.0,Male,Single,0.0,1.0,0.0,6.0,5.0,9.0,7.0,11.38,2.69,50000.0,74.02,0.0,1.0
STU07883,34.0,Male,Single,1.0,0.0,1.0,0.0,0.0,21.363470604179014,6.0,13.19,9.12,729533.0,100.0,5.0,0.0
STU07884,29.0,Female,Single,0.0,0.0,1.0,9.0,9.0,8.0,8.0,12.38,14.52,563742.0,66.64,0.0,0.0
STU07885,21.0,Female,Single,0.0,0.0,1.0,,7.0,1.0,0.0,16.68,12.23,323751.0,57.88,5.0,1.0
STU07886,21.0,Male,Married,1.0,1.0,1.0,4.0,3.0,2.0,0.0,16.5,13.84,272486.0,70.8,4.0,1.0
STU07887,33.0,Male,Single,0.0,1.0,1.0,8.0,6.0,0.0,0.0,8.98,9.34,566632.0,79.26,0.0,1.0
STU07888,23.0,Male,Single,1.0,0.0,1.0,4.0,1.0,7.0,7.0,15.23,7.16,119351.0,76.85,3.0,0.0
STU07889,23.0,Male,Single,1.0,0.0,1.0,9.0,6.0,8.0,,12.57,13.86,206399.0,49.42,2.0,0.0
STU07890,33.0,Female,Single,0.0,0.0,1.0,6.0,5.0,,8.0,10.63,14.77,178036.0,61.26,2.0,0.0
STU07891,30.0,Male,Single,1.0,1.0,1.0,1.0,0.0,23.880690746425,3.0,11.82,12.14,160985.0,83.77,5.0,1.0
STU07892,19.0,Female,Married,0.0,0.0,1.0,6.0,4.0,6.0,3.0,11.84,5.6,73832.0,77.49,3.0,0.0
STU07893,24.0,Female,Single,0.0,0.0,1.0,3.0,1.0,4.0,,8.9,,477611.0,65.63,2.0,0.0
STU07894,24.0,Male,Single,0.0,0.0,1.0,0.0,0.0,2.0,0.0,7.1,9.16,260757.0,85.17,0.0,0.0
STU07895,25.0,Male,Single,0.0,0.0,1.0,4.0,4.0,5.0,4.0,,15.98,148708.0,83.95,3.0,0.0
STU07896,23.0,Female,Married,0.0,-2.420402398375249,1.0,7.0,4.0,1.0,0.0,6.26,,50000.0,71.6,5.0,0.0
STU07897,18.0,Female,Single,0.0,,1.0,1.0,0.0,0.0,0.0,12.98,16.67,211102.0,91.53,1.0,0.0
STU07898,26.0,Male,Married,0.0,0.0,,5.0,3.0,5.0,3.0,9.15,5.04,94591.0,39.46,1.0,0.0
STU07899,33.0,Female,Married,0.0,0.0,1.0,3.0,,8.0,7.0,19.08,15.1,355790.0,70.32,2.0,0.0
STU07900,30.0,Male,Divorced,1.0,1.0,1.0,8.0,5.0,0.0,0.0,9.23,16.61,291945.0,97.12,4.0,1.0
STU07901,20.0,Male,Single,1.0,0.0,0.0,7.0,6.0,5.0,5.0,18.05,13.36,160523.0,47.5,0.0,0.0
STU07902,25.0,Male,Single,0.0,1.0,1.0,6.0,5.0,5.0,5.0,10.37,,234048.0,53.02,2.0,1.0
STU07903,23.0,Male,Married,0.0,,1.0,8.0,5.0,8.0,8.0,18.29,15.55,182450.0,34.49,1.0,
STU07904,34.0,Male,Single,0.0,0.0,1.0,7.0,4.0,2.0,1.0,20.0,15.35,,91.83,5.0,
STU07905,34.0,Male,Married,1.0,0.0,1.0,5.0,2.0,1.0,0.0,11.07,19.58,243929.0,100.0,4.0,0.0
STU07906,34.0,Male,Married,0.0,1.0,1.0,0.0,0.0,6.0,6.0,16.25,40.583740045583774,646024.0,56.68,4.0,1.0
STU07907,21.0,Male,Divorced,0.0,0.0,1.0,2.0,1.0,5.0,2.0,10.31,12.91,-1972034.5406699358,55.43,4.0,1.0
STU07908,26.0,Male,Single,1.0,0.0,1.0,8.0,7.0,0.0,0.0,5.74,7.96,99301.0,68.2,3.0,0.0
STU07909,30.0,Female,Single,0.0,-2.7328820928533757,1.0,0.0,0.0,5.0,4.0,12.36,13.23,394980.0,172.10752004586743,4.0,1.0
STU07910,32.0,Male,Married,,0.0,1.0,0.0,0.0,6.0,3.0,16.03,14.64,410957.0,93.07,5.0,1.0
STU07911,,Female,Single,1.0,0.0,1.0,1.0,0.0,9.0,9.0,13.49,18.15,198390.0,55.06,,0.0
STU07912,29.0,Male,Single,0.0,0.0,1.0,4.0,4.0,2.0,2.0,12.72,,59887.0,84.75,4.0,0.0
STU07913,29.0,Female,Single,0.0,,1.0,9.0,9.0,3.0,3.0,11.07,14.86,756053.0,94.91,3.0,0.0
STU07914,19.0,Male,Single,0.0,0.0,1.0,4.0,4.0,3.0,2.0,16.87,10.86,110468.0,75.44,1.0,0.0
STU07915,29.0,Female,Married,1.0,0.0,1.0,9.0,7.0,2.0,0.0,13.51,13.62,374125.0,33.33,4.0,0.0
STU07916,,Female,Widowed,0.0,0.0,0.0,8.0,7.0,9.0,7.0,14.0,11.81,306931.0,100.0,5.0,1.0
STU07917,28.0,Male,Married,0.0,0.0,1.0,8.0,6.0,3.0,1.0,15.17,10.29,447781.0,87.22,4.0,1.0
STU07918,34.0,Male,Single,0.0,1.0,1.0,2.0,2.0,3.0,3.0,18.43,7.82,551187.0,66.23,5.0,1.0
STU07919,17.0,Female,Married,1.0,0.0,3.1010464407781697,0.0,0.0,4.0,2.0,7.67,13.83,242004.0,70.59,2.0,0.0
STU07920,25.0,Female,Single,1.0,1.0,1.0,4.0,4.0,1.0,0.0,19.49,15.59,452482.0,100.0,1.0,0.0
STU07921,30.0,Female,Single,1.0,,1.0,6.0,,5.0,4.0,14.99,9.76,65474.0,50.87,5.0,1.0
STU07922,19.0,Female,Divorced,0.0,1.0,1.0,0.0,0.0,2.0,2.0,13.7,15.52,485563.0,61.51,3.0,1.0
STU07923,26.0,Female,Single,1.0,0.0,1.0,2.0,0.0,9.0,9.0,6.3,7.04,295116.0,53.31,,0.0
STU07924,28.0,Female,Single,0.0,,1.0,5.0,4.0,4.0,3.0,15.03,10.3,487463.0,73.54,1.0,0.0
STU07925,,Female,Single,0.0,0.0,1.0,2.0,0.0,3.0,0.0,11.8,17.67,101149.0,100.0,0.0,0.0
STU07926,29.0,Male,Single,1.0,0.0,1.0,0.0,0.0,9.0,9.0,12.5,20.0,401669.0,48.2,2.0,0.0
STU07927,20.0,Male,Married,1.0,1.0,1.0,1.0,0.0,9.0,6.0,20.0,15.92,50000.0,,4.0,1.0
STU07928,22.0,Female,Single,0.0,0.0,1.0,1.0,1.0,2.0,2.0,18.2,10.64,420465.0,61.04,3.0,0.0
STU07929,25.0,Male,Single,0.0,0.0,1.0,1.0,0.0,4.0,3.0,16.03,,50000.0,100.0,1.0,0.0
STU07930,25.0,Female,Single,1.0,0.0,1.0,4.0,1.0,3.0,0.0,11.84,7.57,243457.0,63.63,0.0,0.0
STU07931,21.0,Male,Single,0.0,0.0,1.0,3.0,0.0,3.0,2.0,14.19,5.64,467441.0,88.86,3.0,1.0
STU07932,29.0,Male,Single,1.0,0.0,,1.0,0.0,3.0,1.0,7.44,14.11,325463.0,100.0,1.0,0.0
STU07933,30.0,Male,Married,0.0,0.0,1.0,3.0,3.0,2.0,2.0,12.86,12.43,415917.0,60.05,2.0,0.0
STU07934,-12.966565164703837,Male,Single,1.0,0.0,1.0,3.0,3.0,6.0,5.0,6.27,9.15,155011.0,86.2,4.0,0.0
STU07935,23.0,Male,Married,1.0,0.0,,0.0,0.0,8.0,7.0,7.61,10.29,-1664607.6787122586,47.79,5.0,0.0
STU07936,30.0,Male,Single,0.0,0.0,1.0,0.0,0.0,4.0,4.0,16.27,14.14,50000.0,59.83,5.0,1.0
STU07937,21.0,Female,Married,0.0,1.0,0.0,,4.0,7.0,6.0,13.14,11.14,193318.0,58.01,,1.0
STU07938,31.0,Male,Single,0.0,0.0,1.0,8.0,6.0,8.0,5.0,9.21,15.89,272140.0,91.55,3.0,0.0
STU07939,29.0,Male,Divorced,1.0,0.0,1.0,7.0,6.0,2.0,2.0,0.0,7.62,50000.0,69.72,1.0,0.0
STU07940,17.0,Male,Single,0.0,0.0,1.0,7.0,7.0,4.0,4.0,12.5,11.3,372556.0,68.7,5.0,0.0
STU07941,,Male,Divorced,1.0,0.0,1.0,9.0,9.0,1.0,0.0,14.54,15.31,164197.0,97.54,3.0,0.0
STU07942,17.0,Male,Single,1.0,0.0,1.0,4.0,4.0,5.0,2.0,17.02,13.43,-954543.353469457,54.8,5.0,0.0
STU07943,34.0,Female,Widowed,0.0,0.0,1.0,9.0,6.0,1.0,24.974027526195023,16.18,10.13,754440.0,77.12,2.0,1.0
STU07944,29.0,Male,Single,1.0,1.0,1.0,5.0,-9.44928908302151,6.0,4.0,9.43,,126100.0,76.55,0.0,1.0
STU07945,34.0,Male,Married,0.0,1.0,1.0,1.0,0.0,6.0,3.0,7.86,9.5,506487.0,61.49,2.0,1.0
STU07946,20.0,Male,Married,0.0,0.0,1.0,3.0,0.0,,0.0,16.3,9.67,177093.0,74.16,1.0,0.0
STU07947,17.0,Female,Single,1.0,0.0,1.0,6.0,3.0,0.0,0.0,10.68,15.97,265780.0,85.99,0.0,0.0
STU07948,21.0,Female,Married,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13.25,20.0,411639.0,100.0,2.0,0.0
STU07949,34.0,Male,Married,0.0,0.0,1.0,1.0,1.0,4.0,2.0,,8.6,159918.0,79.01,4.0,3.3702666526734166
STU07950,19.0,Female,Single,1.0,0.0,0.0,1.0,0.0,2.0,0.0,16.46,10.25,50000.0,85.97,,0.0
STU07951,34.0,Female,Single,0.0,0.0,1.0,4.0,2.0,6.0,5.0,6.51,16.15,702297.0,58.23,5.0,1.0
STU07952,23.0,Male,Single,,1.0,1.0,2.0,0.0,0.0,0.0,10.53,11.62,248149.0,57.44,1.0,0.0
STU07953,26.0,Female,Single,0.0,0.0,1.0,1.0,0.0,6.0,3.0,20.0,20.0,929097.0,70.79,5.0,1.0
STU07954,23.0,Male,Single,0.0,0.0,1.0,9.0,6.0,5.0,5.0,14.08,,,78.2,0.0,0.0
STU07955,23.0,Male,Divorced,1.0,0.0,0.0,8.0,6.0,0.0,19.017118743853533,12.31,1.64,566370.0,,0.0,0.0
STU07956,22.0,Female,Single,1.0,1.0,0.0,5.0,5.0,1.0,0.0,11.88,12.6,50000.0,85.1,3.0,1.0
STU07957,,Female,Single,0.0,0.0,1.0,5.0,4.0,4.0,,9.92,10.43,50000.0,85.19,5.0,0.0
STU07958,29.0,Male,Single,1.0,1.0,1.0,0.0,0.0,3.0,2.0,15.92,,513894.0,100.0,3.0,1.0
STU07959,23.0,Male,Single,1.0,0.0,1.0,2.0,2.0,0.0,0.0,17.67,10.46,383237.0,0.0,4.0,1.0
STU07960,,Male,Married,0.0,0.0,0.0,3.0,1.0,4.0,20.28368820290533,12.6,19.22,50000.0,56.03,1.0,1.0
STU07961,,Female,Married,0.0,0.0,1.0,2.0,1.0,6.0,6.0,11.91,14.41,788354.0,58.46,0.0,0.0
STU07962,34.0,Female,Single,0.0,0.0,0.0,7.0,4.0,4.0,1.0,17.22,15.51,400654.0,63.44,3.0,1.0
STU07963,24.0,Female,Married,1.0,0.0,1.0,7.0,4.0,5.0,3.0,11.65,13.51,533351.0,81.96,1.0,0.0
STU07964,25.0,Male,Single,1.0,1.0,1.0,1.0,1.0,5.0,2.0,20.0,15.02,62854.0,55.47,3.0,1.0
STU07965,33.0,Male,Single,1.0,0.0,1.0,1.0,0.0,2.0,0.0,9.22,13.24,776200.0,100.0,0.0,0.0
STU07966,33.0,Female,Single,0.0,0.0,1.0,4.0,4.0,6.0,4.0,,14.83,1123365.0,45.26,5.0,1.0
STU07967,17.0,Male,Divorced,1.0,0.0,1.0,6.0,6.0,7.0,5.0,10.94,8.1,185554.0,80.26,3.0,0.0
STU07968,24.0,Female,Single,1.0,0.0,1.0,4.0,2.0,3.0,2.0,11.77,9.19,58841.0,87.2,1.0,0.0
STU07969,29.0,Female,Divorced,1.0,2.3470078470549383,1.0,3.0,1.0,6.0,3.0,10.16,9.22,,79.17,0.0,0.0
STU07970,29.0,Female,Single,1.0,0.0,1.0,4.0,4.0,6.0,6.0,12.3,7.88,,67.11,4.0,1.0
STU07971,31.0,Female,Married,1.0,0.0,1.0,0.0,0.0,9.0,6.0,10.13,9.83,313124.0,86.79,0.0,0.0
STU07972,24.0,Female,Single,1.0,0.0,1.0,7.0,6.0,4.0,3.0,20.0,10.0,181866.0,72.94,3.0,0.0
STU07973,34.0,Female,Single,1.0,1.0,1.0,5.0,3.0,1.0,0.0,15.31,14.61,,58.82,3.0,
STU07974,18.0,Male,Single,0.0,0.0,1.0,3.0,1.0,6.0,3.0,12.28,14.96,470016.0,100.0,3.0,0.0
STU07975,26.0,Female,Single,1.0,0.0,1.0,9.0,6.0,5.0,,11.1,9.43,132290.0,67.8,5.0,0.0
STU07976,18.0,Female,Single,1.0,0.0,1.0,0.0,0.0,9.0,9.0,8.93,17.17,375143.0,76.34,3.0,0.0
STU07977,19.0,Female,Married,1.0,1.0,1.0,2.0,2.0,7.0,4.0,7.9,9.59,237278.0,91.77,4.0,
STU07978,19.0,Female,Single,1.0,0.0,0.0,2.0,0.0,1.0,0.0,14.09,7.62,1000382.0,94.85,3.0,0.0
STU07979,25.0,Female,Single,0.0,0.0,1.0,7.0,4.0,4.0,2.0,6.37,11.02,349018.0,54.49,1.0,0.0
STU07980,23.0,Female,Married,0.0,0.0,1.0,4.0,2.0,8.0,5.0,9.0,9.48,342969.0,53.97,3.0,0.0
STU07981,27.0,Female,Widowed,-3.4071883183792178,0.0,1.0,1.0,0.0,0.0,0.0,11.87,11.89,192203.0,,3.0,0.0
STU07982,18.0,Male,Married,1.0,0.0,1.0,9.0,6.0,4.0,1.0,15.86,9.61,50000.0,67.57,3.0,0.0
STU07983,28.0,Female,Married,0.0,1.0,,3.0,3.0,21.652198620126597,8.0,7.27,13.41,67658.0,61.55,2.0,1.0
STU07984,24.0,Male,Single,-3.436440791582746,0.0,0.0,6.0,5.0,3.0,3.0,5.91,12.19,676122.0,95.33,4.0,0.0
STU07985,31.0,Male,Single,1.0,0.0,1.0,3.0,1.0,8.0,6.0,16.97,12.16,528569.0,62.42,1.0,0.0
STU07986,31.0,Female,Married,1.0,0.0,1.0,7.0,5.0,2.0,0.0,12.86,5.87,507109.0,8.17,2.0,0.0
STU07987,20.0,Male,Widowed,0.0,0.0,1.0,6.0,-17.33209855458378,4.0,1.0,10.03,,185006.0,87.25,5.0,1.0
STU07988,29.0,Male,Married,0.0,0.0,1.0,1.0,0.0,1.0,0.0,18.81,4.85,310146.0,64.53,4.0,1.0
STU07989,22.0,Female,Single,1.0,0.0,1.0,9.0,9.0,3.0,3.0,5.84,11.7,193516.0,83.46,5.0,0.0
STU07990,27.0,Male,Single,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-13.372107763551698,16.43,50000.0,42.76,0.0,0.0
STU07991,17.0,Male,Single,0.0,0.0,0.0,2.0,0.0,3.0,2.0,15.86,8.73,55287.0,211.22031728649137,2.0,1.0
STU07992,31.0,Female,Married,0.0,1.0,1.0,8.0,5.0,3.0,1.0,15.21,13.57,271352.0,68.98,3.0,
STU07993,28.0,Female,Single,0.0,0.0,2.6908420193551663,5.0,4.0,9.0,9.0,,9.25,1058526.0,99.04,2.0,1.0
STU07994,31.0,Female,Married,0.0,0.0,1.0,1.0,0.0,8.0,8.0,17.94,9.71,,100.0,2.0,0.0
STU07995,23.0,Female,Single,1.0,0.0,1.0,8.0,5.0,2.0,1.0,12.11,9.39,227667.0,47.76,0.0,0.0
STU07996,34.0,Female,Single,0.0,0.0,1.0,9.0,9.0,8.0,8.0,7.72,14.03,394079.0,87.8,4.0,1.0
STU07997,22.0,Male,Single,0.0,0.0,1.0,6.0,4.0,8.0,7.0,17.95,12.89,146404.0,76.81,3.0,0.0
STU07998,17.0,Male,Single,0.0,1.0,1.0,3.0,0.0,8.0,7.0,13.97,3.11,61737.0,70.46,5.0,1.0
STU07999,24.0,Female,Single,0.0,-1.5875053612730892,0.0,8.0,6.0,3.0,3.0,8.67,17.1,596110.0,76.16,4.0,1.0
STU08000,24.0,Female,Married,1.0,0.0,1.0,0.0,0.0,2.0,0.0,13.49,6.19,616862.0,47.28,3.0,0.0
STU08001,24.0,Female,Single,2.616606293220408,1.0,1.0,1.0,0.0,4.0,1.0,11.69,17.78,50000.0,60.62,5.0,1.0
STU08002,,Female,Married,0.0,0.0,0.0,8.0,6.0,,0.0,8.62,9.26,50000.0,,2.0,1.0
STU08003,27.0,Male,Single,0.0,0.0,1.0,1.0,0.0,4.0,4.0,9.61,5.81,671464.0,,2.0,0.0
STU08004,17.0,Female,Married,1.0,1.0,1.0,1.0,20.409264595676337,9.0,9.0,20.0,6.27,314689.0,89.01,2.0,0.0
STU08005,34.0,Female,Divorced,0.0,0.0,0.0,7.0,5.0,7.0,4.0,13.11,18.05,,53.6,2.0,1.0
STU08006,21.0,Male,Single,0.0,0.0,1.0,4.0,1.0,2.0,0.0,10.15,6.93,473834.0,173.0317992511429,2.0,0.0
STU08007,29.0,Male,Single,1.0,1.0,1.0,8.0,8.0,2.0,0.0,17.63,6.35,153249.0,87.54,0.0,1.0
STU08008,28.0,Male,Divorced,1.0,,1.0,1.0,0.0,6.0,3.0,13.48,10.67,339906.0,93.7,5.0,1.0
STU08009,24.0,Female,Single,1.0,-2.136564254753389,,6.0,14.548167202607894,0.0,0.0,11.06,10.36,1077886.0,81.06,0.0,0.0
STU08010,25.0,Female,Single,0.0,1.0,,6.0,4.0,9.0,7.0,9.66,10.8,466541.0,100.0,5.0,1.0
STU08011,19.0,Female,Single,1.0,0.0,1.0,1.0,0.0,21.54402866172432,6.0,10.75,17.16,149450.0,76.94,1.0,0.0
STU08012,22.0,Female,Married,0.0,0.0,0.0,1.0,0.0,3.0,1.0,15.77,14.09,50000.0,90.61,5.0,1.0
STU08013,34.0,Male,Married,1.0,0.0,-1.8036328762930935,6.0,4.0,7.0,5.0,13.65,11.07,350864.0,96.5,3.0,1.0
STU08014,27.0,Male,Married,1.0,0.0,1.0,2.0,2.0,3.0,1.0,7.36,8.27,615595.0,72.7,2.0,0.0
STU08015,22.0,Male,Divorced,0.0,,1.0,1.0,0.0,2.0,0.0,20.0,12.68,953684.0,62.19,2.0,0.0
STU08016,34.0,Male,Single,1.0,0.0,1.0,4.0,21.459147496200558,9.0,8.0,15.87,16.09,349023.0,75.83,5.0,0.0
STU08017,20.0,Female,Married,0.0,1.0,1.0,3.0,0.0,7.0,7.0,4.61,2.84,163668.0,80.63,4.0,1.0
STU08018,27.0,Female,Married,1.0,-2.38455082555282,1.0,,4.0,9.0,9.0,,13.46,325130.0,48.35,0.0,0.0
STU08019,22.0,Female,Married,0.0,0.0,1.0,4.0,2.0,1.0,0.0,7.25,9.32,187700.0,181.59711837470155,0.0,0.0
STU08020,24.0,Female,Single,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.43,10.21,413308.0,82.62,2.0,0.0
STU08021,22.0,Male,Single,0.0,0.0,1.0,6.0,5.0,4.0,,8.85,17.38,338629.0,66.8,10.78880994427573,0.0
STU08022,29.0,Male,Single,0.0,0.0,1.0,7.0,6.0,7.0,4.0,,39.59488485265609,1092263.0,96.67,3.0,1.0
STU08023,27.0,Female,Single,1.0,1.0,1.0,8.0,7.0,3.0,3.0,12.44,13.24,125981.0,100.0,0.0,1.0
STU08024,32.0,Female,Married,0.0,0.0,1.0,7.0,7.0,6.0,4.0,11.18,15.4,1325707.0,72.04,2.0,0.0
STU08025,28.0,Female,Single,1.0,0.0,1.0,4.0,3.0,8.0,7.0,16.9,11.0,338124.0,65.03,5.0,0.0
STU08026,26.0,Male,Single,0.0,0.0,1.0,0.0,0.0,8.0,5.0,14.81,15.62,192343.0,81.8,3.0,0.0
STU08027,26.0,Male,Single,0.0,0.0,1.0,5.0,3.0,3.0,0.0,20.0,15.34,120081.0,69.69,5.0,0.0
STU08028,32.0,Female,Single,1.0,0.0,1.0,5.0,3.0,1.0,0.0,14.54,11.96,82862.0,85.17,0.0,0.0
STU08029,,Female,Single,0.0,0.0,1.0,1.0,0.0,4.0,4.0,16.94,9.96,709899.0,71.39,1.0,0.0
STU08030,25.0,Female,Married,1.0,0.0,1.0,4.0,4.0,3.0,2.0,16.1,8.26,411237.0,100.0,0.0,0.0
STU08031,23.0,Male,Single,1.0,,1.0,5.0,5.0,6.0,4.0,8.9,10.26,192686.0,67.91,4.0,0.0
STU08032,29.0,Male,Single,0.0,0.0,-0.7303647197309597,4.0,3.0,2.0,0.0,10.2,15.46,143108.0,83.53,2.0,1.0
STU08033,17.0,Male,Single,0.0,1.0,0.0,8.0,8.0,4.0,1.0,12.52,8.79,514548.0,71.72,0.0,1.0
STU08034,33.0,Female,Married,0.0,0.0,1.0,8.0,7.0,8.0,8.0,,11.4,203194.0,84.5,0.0,0.0
STU08035,26.0,Female,Single,0.0,0.0,1.0,9.0,8.0,,4.0,9.59,17.36,141635.0,64.51,4.0,1.0
STU08036,,Female,Single,-2.21990406831613,0.0,1.0,3.0,0.0,8.0,8.0,7.36,11.53,50000.0,47.63,5.0,0.0
STU08037,29.0,Male,Married,1.0,0.0,0.0,2.0,1.0,9.0,8.0,10.57,16.4,489940.0,75.74,4.0,1.0
STU08038,17.0,Male,Married,0.0,0.0,1.0,3.0,19.14413675376538,2.0,0.0,10.62,20.0,95170.0,89.81,2.0,0.0
STU08039,28.0,Male,Married,0.0,0.0,0.0,0.0,0.0,7.0,5.0,14.01,17.83,465387.0,63.14,2.0,1.0
STU08040,20.0,Female,Single,0.0,0.0,1.0,4.0,3.0,0.0,0.0,12.64,17.4,62047.0,59.99,2.0,0.0
STU08041,21.0,Male,Married,1.0,1.0,,6.0,4.0,0.0,0.0,15.31,13.68,50000.0,98.17,4.0,0.0
STU08042,24.0,Male,Married,0.0,0.0,1.0,6.0,3.0,5.0,2.0,6.82,8.52,50000.0,68.78,4.0,0.0
STU08043,23.0,Female,Married,0.0,0.0,1.0,4.0,1.0,1.0,1.0,5.06,12.6,50000.0,88.92,3.0,1.0
STU08044,19.0,Male,Married,2.488559837853046,0.0,0.0,3.0,0.0,0.0,0.0,7.73,3.49,71558.0,80.42,1.0,0.0
STU08045,23.0,Female,Married,0.0,0.0,0.0,4.0,,6.0,4.0,16.43,9.32,238688.0,88.73,1.0,1.0
STU08046,29.0,Female,Widowed,0.0,1.0,1.0,6.0,4.0,0.0,0.0,12.23,15.18,69631.0,97.12,5.0,1.0
STU08047,28.0,Male,Married,0.0,0.0,1.0,7.0,4.0,0.0,0.0,6.94,7.97,79601.0,53.16,,1.0
STU08048,17.0,Male,Married,0.0,0.0,0.0,6.0,4.0,1.0,1.0,14.22,16.2,50000.0,58.0,2.0,1.0
STU08049,29.0,Female,Married,1.0,1.0,1.0,9.0,9.0,2.0,1.0,5.95,17.46,131240.0,100.0,1.0,1.0
STU08050,30.0,Female,Single,0.0,1.0,0.0,3.0,1.0,8.0,8.0,20.0,8.91,260194.0,83.2,0.0,1.0
STU08051,33.0,Female,Single,1.0,1.0,0.0,6.0,6.0,8.0,6.0,12.92,7.49,893896.0,73.52,2.0,1.0
STU08052,,Female,Single,0.0,0.0,1.0,1.0,0.0,2.0,0.0,14.32,5.55,246580.0,70.12,3.0,0.0
STU08053,27.0,Female,Single,1.0,1.0,1.0,3.0,2.0,20.09658556508061,0.0,13.2,42.70778911593579,95103.0,41.51,0.0,0.0
STU08054,21.0,Female,Married,0.0,0.0,1.0,2.0,0.0,1.0,0.0,6.34,14.79,556404.0,56.59,4.0,0.0
STU08055,29.0,Male,Widowed,0.0,0.0,1.0,7.0,7.0,2.0,0.0,9.1,10.93,270236.0,74.15,0.0,0.0
STU08056,,Male,Single,1.0,0.0,1.0,8.0,8.0,5.0,5.0,9.49,,179734.0,75.01,2.0,0.0
STU08057,18.0,Male,Married,0.0,0.0,1.0,3.0,3.0,2.0,0.0,17.06,8.15,216170.0,39.15,4.0,0.0
STU08058,33.0,Female,Married,1.0,0.0,1.0,,3.0,0.0,0.0,-17.05138997136801,15.5,126424.0,83.33,0.0,0.0
STU08059,24.0,Male,Single,-2.9432967405598305,0.0,0.0,5.0,2.0,6.0,5.0,6.83,16.63,464903.0,39.68,5.0,1.0
STU08060,19.0,Male,Single,0.0,0.0,1.0,6.0,5.0,4.0,4.0,12.61,14.22,1616646.1718437995,66.34,1.0,0.0
STU08061,34.0,Male,Married,0.0,0.0,3.42451447473537,2.0,2.0,8.0,7.0,10.33,12.92,249304.0,63.43,0.0,0.0
STU08062,30.0,Female,Single,0.0,0.0,1.0,5.0,3.0,8.0,7.0,16.66,10.86,170099.0,58.18,0.0,0.0
STU08063,18.0,Female,Single,1.0,0.0,1.0,3.0,1.0,3.0,0.0,14.18,16.63,520580.0,85.73,1.0,0.0
STU08064,23.0,Female,Single,1.0,1.0,1.0,6.0,3.0,6.0,4.0,12.81,15.42,50000.0,63.05,4.0,0.0
STU08065,17.0,Male,Married,1.0,0.0,1.0,8.0,6.0,0.0,0.0,10.52,18.55,50000.0,,4.0,0.0
STU08066,26.0,Female,Single,1.0,1.0,1.0,9.0,6.0,23.898440655591994,,5.77,11.18,132517.0,47.26,2.0,1.0
STU08067,18.0,Female,Married,4.163155186719748,0.0,1.0,6.0,4.0,8.0,8.0,9.24,14.84,183328.0,46.62,1.0,0.0
STU08068,19.0,Male,Single,1.0,0.0,1.0,4.0,4.0,5.0,4.0,8.22,14.59,50000.0,72.63,2.0,
STU08069,-12.309783344765648,Female,Married,0.0,0.0,1.0,8.0,8.0,1.0,0.0,6.99,17.81,330545.0,93.87,0.0,0.0
STU08070,,Male,Single,0.0,0.0,1.0,2.0,0.0,5.0,4.0,10.56,7.71,307170.0,45.76,0.0,0.0
STU08071,26.0,Male,Single,0.0,0.0,0.0,5.0,2.0,9.0,8.0,16.29,8.17,90558.0,100.0,1.0,1.0
STU08072,29.0,Female,Divorced,0.0,0.0,1.0,7.0,7.0,3.0,17.50743680991099,13.0,9.69,164448.0,52.89,4.0,1.0
STU08073,21.0,Male,Single,0.0,1.0,1.0,1.0,0.0,1.0,0.0,13.01,17.25,308674.0,-42.91153873190105,3.0,1.0
STU08074,27.0,Male,Married,1.0,0.0,0.0,3.0,21.68772147276762,7.0,7.0,14.0,12.97,50000.0,72.44,5.0,1.0
STU08075,23.0,Male,Single,0.0,0.0,1.0,0.0,,5.0,5.0,14.94,10.91,207289.0,82.32,1.0,0.0
STU08076,28.0,Male,Single,1.0,0.0,1.0,3.0,0.0,7.0,,8.29,18.11,76656.0,65.36,0.0,0.0
STU08077,22.0,Male,Single,0.0,0.0,1.0,1.0,0.0,1.0,,-10.601588608088308,9.0,257647.0,49.12,2.0,0.0
STU08078,19.0,Male,Widowed,1.0,0.0,1.0,0.0,0.0,4.0,4.0,10.39,10.62,254185.0,38.63,0.0,0.0
